Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,15649
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,26,21,481,16849
Suzuki,Aerio,2005,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,15149
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,16049
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,16549
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,26,21,481,17849
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,14349
Suzuki,Aerio,2005,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,17549
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,26,21,481,16599
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,28,22,481,15499
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,15999
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,14099
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,16099
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,28,22,481,15299
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,28,22,481,14599
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,16999
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,26,21,481,17099
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,14999
Suzuki,Aerio,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Wagon,28,22,481,16199
Suzuki,Aerio,2006,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,15099
Suzuki,Aerio,2007,regular unleaded,155,4,MANUAL,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,14299
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,16299
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,26,21,481,17199
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,15299
Suzuki,Aerio,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Compact,Sedan,28,22,481,16199
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Cargo Minivan,22,16,5657,2000
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Passenger Minivan,22,15,5657,2000
Ford,Aerostar,1995,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,18,14,5657,2000
Ford,Aerostar,1995,regular unleaded,135,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,22,15,5657,2000
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Passenger Minivan,21,15,5657,2000
Ford,Aerostar,1996,regular unleaded,155,6,AUTOMATIC,all wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,19,13,5657,2000
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,21,15,5657,2000
Ford,Aerostar,1996,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Cargo Minivan,22,16,5657,2000
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Cargo Minivan,21,15,5657,2000
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,22,15,5657,2000
Ford,Aerostar,1997,regular unleaded,152,6,AUTOMATIC,all wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Large,Passenger Minivan,17,13,5657,2000
Ford,Aerostar,1997,regular unleaded,140,6,AUTOMATIC,rear wheel drive,3,"Crossover,Luxury,Performance,Hybrid",Midsize,Passenger Minivan,22,15,5657,2000
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,22395
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,21080
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,30,21,26,19605
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,21080
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,30,21,26,17805
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,30,21,26,17805
Oldsmobile,Alero,2002,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,30,21,26,19855
Oldsmobile,Alero,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,22145
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,21585
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,30,21,26,18085
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,21585
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,30,21,26,20035
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,22935
Oldsmobile,Alero,2003,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,22685
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,30,21,26,18085
Oldsmobile,Alero,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,30,21,26,20035
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,23335
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,31,21,26,18485
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,21985
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,31,21,26,20435
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,31,21,26,18485
Oldsmobile,Alero,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,31,21,26,20435
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury,Performance,Hybrid",Midsize,Sedan,27,18,26,23085
Oldsmobile,Alero,2004,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,"Crossover,Luxury,Performance,Hybrid",Midsize,Coupe,27,18,26,21985
Cadillac,Allante,1991,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14,1624,2000
Cadillac,Allante,1992,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,14,1624,2234
Cadillac,Allante,1993,regular unleaded,295,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,Convertible,20,13,1624,2358
Audi,allroad quattro,2003,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950
Audi,allroad quattro,2003,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,41000
Audi,allroad quattro,2004,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,46950
Audi,allroad quattro,2004,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,39950
Audi,allroad quattro,2004,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,39950
Audi,allroad quattro,2005,regular unleaded,250,6,MANUAL,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,21,14,3105,40250
Audi,allroad quattro,2005,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,19,14,3105,47250
Audi,allroad quattro,2005,regular unleaded,250,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,Wagon,20,15,3105,40250
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,40700
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,43300
Audi,allroad,2014,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,27,20,3105,49200
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,44500
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42400
Audi,allroad,2015,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,49800
Audi,allroad,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,42700
Audi,allroad,2016,premium unleaded (recommended),220,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,28,21,3105,44800
BMW,ALPINA B6 Gran Coupe,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,117300
BMW,ALPINA B6 Gran Coupe,2016,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3916,122200
BMW,ALPINA B6 Gran Coupe,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,15,3916,122500
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,135200
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,132200
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,131300
BMW,ALPINA B7,2014,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,128300
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,132200
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,131300
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,135200
BMW,ALPINA B7,2015,premium unleaded (required),540,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,25,16,3916,128300
BMW,ALPINA B7,2017,premium unleaded (required),600,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,3916,137000
BMW,Alpina,2003,premium unleaded (required),375,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,19,13,3916,136900
Nissan,Altima Hybrid,2009,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35,2009,26650
Nissan,Altima Hybrid,2010,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,35,2009,26780
Nissan,Altima Hybrid,2011,regular unleaded,198,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,33,33,2009,26800
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,38,27,2009,22560
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,38,27,2009,28150
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,31950
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,38,27,2009,22300
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,29830
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32350
Nissan,Altima,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,26450
Nissan,Altima,2015,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,38,27,2009,24720
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32090
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27390
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,22500
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,22900
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,37,27,2009,24470
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,25460
Nissan,Altima,2016,regular unleaded,182,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,28570
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27990
Nissan,Altima,2016,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32690
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,25460
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,22500
Nissan,Altima,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,32690
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,22900
Nissan,Altima,2017,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,32,22,2009,27990
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,37,26,2009,24470
Nissan,Altima,2017,regular unleaded,179,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,39,27,2009,28570
Kia,Amanti,2007,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,24,17,1720,25495
Kia,Amanti,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,24,17,1720,25495
Kia,Amanti,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,24,17,1720,26045
Mercedes-Benz,AMG GT,2016,premium unleaded (required),503,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,129900
Mercedes-Benz,AMG GT,2017,premium unleaded (required),503,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,131200
Mercedes-Benz,AMG GT,2017,premium unleaded (required),456,8,AUTOMATIC,rear wheel drive,2,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,16,617,111200
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,37590
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,52860
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,42680
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,45580
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,42890
Nissan,Armada,2014,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,49960
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,50780
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,53680
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,43810
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,46500
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,49880
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,43600
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,13,2009,38510
Nissan,Armada,2015,regular unleaded,317,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,12,2009,52780
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,14,2009,49650
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,14,2009,57590
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,13,2009,60490
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,13,2009,52550
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,14,2009,44900
Nissan,Armada,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,18,13,2009,47800
Bentley,Arnage,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10,520,221990
Bentley,Arnage,2007,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,15,10,520,242990
Bentley,Arnage,2007,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,14,10,520,263990
Bentley,Arnage,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,9,520,263990
Bentley,Arnage,2008,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,15,10,520,242990
Bentley,Arnage,2008,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,10,520,221990
Bentley,Arnage,2009,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,14,10,520,270990
Bentley,Arnage,2009,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,14,10,520,224990
Bentley,Arnage,2009,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,4,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Sedan,14,10,520,246990
Bentley,Arnage,2009,premium unleaded (required),450,8,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,Performance",Large,Sedan,15,9,520,267990
Chrysler,Aspen,2007,regular unleaded,235,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,1013,30935
Chrysler,Aspen,2007,regular unleaded,235,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,12,1013,33810
Chrysler,Aspen,2008,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,4dr SUV,19,14,1013,32905
Chrysler,Aspen,2008,regular unleaded,302,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,4dr SUV,17,13,1013,35780
