A,B,C,D,AVERAGE
153.0,949.0,270.0,223.0,398.75
650.0,630.0,242.0,389.0,477.75
635.0,144.0,509.0,519.0,451.75
749.0,559.0,94.0,710.0,528.0
163.0,965.0,961.0,995.0,771.0
126.0,891.0,833.0,65.0,478.75
620.0,712.0,966.0,299.0,649.25
519.0,487.0,809.0,887.0,675.5
16.0,874.0,400.0,92.0,345.5
322.0,791.0,348.0,628.0,522.25
697.0,661.0,26.0,192.0,394.0
561.0,923.0,260.0,484.0,557.0
639.0,943.0,787.0,17.0,596.5
637.0,891.0,770.0,217.0,628.75
147.0,691.0,497.0,509.0,461.0
728.0,611.0,53.0,203.0,398.75
848.0,327.0,854.0,487.0,629.0
440.0,194.0,670.0,347.0,412.75
934.0,938.0,363.0,534.0,692.25
26.0,950.0,82.0,581.0,409.75
904.0,565.0,760.0,985.0,803.5
519.0,256.0,416.0,983.0,543.5
140.0,197.0,154.0,230.0,180.25
543.0,709.0,957.0,392.0,650.25
761.0,408.0,429.0,306.0,476.0
979.0,899.0,18.0,12.0,477.0
580.0,502.0,116.0,448.0,411.5
633.0,36.0,166.0,117.0,238.0
304.0,927.0,615.0,555.0,600.25
948.0,87.0,432.0,252.0,429.75
242.0,715.0,714.0,461.0,533.0
97.0,798.0,968.0,454.0,579.25
260.0,300.0,506.0,244.0,327.5
193.0,629.0,930.0,790.0,635.5
92.0,189.0,192.0,199.0,168.0
153.0,767.0,136.0,178.0,308.5
150.0,571.0,212.0,713.0,411.5
120.0,402.0,685.0,881.0,522.0
90.0,860.0,507.0,706.0,540.75
262.0,675.0,224.0,372.0,383.25
871.0,593.0,631.0,188.0,570.75
991.0,104.0,200.0,124.0,354.75
101.0,236.0,67.0,258.0,165.5
964.0,393.0,164.0,941.0,615.5
334.0,943.0,320.0,367.0,491.0
163.0,52.0,998.0,746.0,489.75
108.0,957.0,983.0,420.0,617.0
241.0,511.0,678.0,14.0,361.0
298.0,487.0,344.0,691.0,455.0
207.0,189.0,204.0,524.0,281.0
423.0,990.0,865.0,110.0,597.0
98.0,163.0,982.0,702.0,486.25
960.0,803.0,966.0,61.0,697.5
466.0,871.0,413.0,44.0,448.5
689.0,208.0,39.0,785.0,430.25
250.0,158.0,577.0,172.0,289.25
847.0,749.0,306.0,909.0,702.75
405.0,209.0,617.0,407.0,409.5
141.0,304.0,797.0,608.0,462.5
652.0,199.0,181.0,154.0,296.5
268.0,655.0,357.0,629.0,477.25
519.0,853.0,114.0,263.0,437.25
901.0,596.0,467.0,93.0,514.25
811.0,722.0,141.0,257.0,482.75
893.0,202.0,616.0,364.0,518.75
863.0,449.0,297.0,807.0,604.0
52.0,741.0,432.0,225.0,362.5
653.0,720.0,461.0,779.0,653.25
142.0,56.0,237.0,783.0,304.5
556.0,357.0,411.0,231.0,388.75
616.0,550.0,196.0,290.0,413.0
403.0,944.0,138.0,29.0,378.5
815.0,679.0,252.0,133.0,469.75
881.0,466.0,640.0,63.0,512.5
102.0,435.0,962.0,301.0,450.0
159.0,70.0,353.0,56.0,159.5
779.0,577.0,469.0,2.0,456.75
626.0,233.0,602.0,816.0,569.25
78.0,379.0,588.0,875.0,480.0
91.0,5.0,878.0,561.0,383.75
54.0,496.0,26.0,482.0,264.5
357.0,852.0,110.0,364.0,420.75
788.0,752.0,529.0,547.0,654.0
531.0,462.0,605.0,838.0,609.0
844.0,800.0,42.0,211.0,474.25
188.0,33.0,937.0,588.0,436.5
700.0,573.0,592.0,83.0,487.0
320.0,529.0,781.0,948.0,644.5
460.0,871.0,591.0,763.0,671.25
668.0,301.0,617.0,200.0,446.5
369.0,637.0,817.0,592.0,603.75
175.0,765.0,521.0,812.0,568.25
265.0,990.0,563.0,207.0,506.25
901.0,494.0,584.0,767.0,686.5
303.0,256.0,397.0,174.0,282.5
915.0,571.0,777.0,403.0,666.5
289.0,642.0,101.0,540.0,393.0
166.0,370.0,845.0,784.0,541.25
708.0,621.0,62.0,26.0,354.25
34.0,453.0,790.0,98.0,343.75
931.0,535.0,243.0,392.0,525.25
117.0,856.0,226.0,726.0,481.25
377.0,312.0,585.0,861.0,533.75
865.0,772.0,489.0,914.0,760.0
639.0,158.0,484.0,790.0,517.75
51.0,78.0,972.0,565.0,416.5
687.0,907.0,13.0,115.0,430.5
628.0,208.0,321.0,439.0,399.0
377.0,235.0,266.0,768.0,411.5
810.0,259.0,168.0,201.0,359.5
562.0,981.0,351.0,601.0,623.75
205.0,567.0,41.0,607.0,355.0
127.0,602.0,508.0,393.0,407.5
880.0,192.0,217.0,605.0,473.5
32.0,478.0,628.0,490.0,407.0
129.0,193.0,252.0,435.0,252.25
832.0,707.0,534.0,975.0,762.0
24.0,60.0,951.0,467.0,375.5
96.0,145.0,248.0,423.0,228.0
410.0,614.0,159.0,689.0,468.0
399.0,755.0,930.0,956.0,760.0
391.0,271.0,668.0,40.0,342.5
49.0,129.0,688.0,811.0,419.25
899.0,277.0,654.0,603.0,608.25
225.0,238.0,4.0,117.0,146.0
262.0,30.0,694.0,736.0,430.5
209.0,313.0,679.0,350.0,387.75
263.0,346.0,757.0,664.0,507.5
90.0,133.0,71.0,10.0,76.0
19.0,400.0,222.0,202.0,210.75
852.0,520.0,180.0,700.0,563.0
247.0,488.0,84.0,877.0,424.0
655.0,121.0,101.0,740.0,404.25
965.0,83.0,44.0,366.0,364.5
244.0,160.0,925.0,273.0,400.5
120.0,542.0,16.0,218.0,224.0
976.0,12.0,709.0,551.0,562.0
983.0,26.0,617.0,185.0,452.75
268.0,787.0,77.0,603.0,433.75
660.0,896.0,196.0,552.0,576.0
897.0,564.0,435.0,214.0,527.5
107.0,438.0,622.0,935.0,525.5
737.0,469.0,226.0,239.0,417.75
768.0,780.0,590.0,156.0,573.5
72.0,16.0,707.0,538.0,333.25
922.0,147.0,519.0,115.0,425.75
794.0,774.0,290.0,197.0,513.75
746.0,414.0,284.0,370.0,453.5
917.0,229.0,864.0,645.0,663.75
747.0,931.0,795.0,328.0,700.25
3.0,116.0,514.0,426.0,264.75
86.0,612.0,105.0,356.0,289.75
961.0,185.0,645.0,62.0,463.25
567.0,947.0,296.0,415.0,556.25
449.0,690.0,322.0,374.0,458.75
828.0,577.0,970.0,100.0,618.75
634.0,841.0,249.0,164.0,472.0
883.0,959.0,195.0,44.0,520.25
304.0,194.0,484.0,701.0,420.75
575.0,227.0,610.0,88.0,375.0
987.0,813.0,826.0,436.0,765.5
919.0,846.0,85.0,304.0,538.5
917.0,671.0,310.0,55.0,488.25
942.0,283.0,236.0,736.0,549.25
605.0,902.0,364.0,261.0,533.0
373.0,9.0,699.0,843.0,481.0
920.0,703.0,486.0,947.0,764.0
16.0,769.0,164.0,903.0,463.0
771.0,148.0,355.0,880.0,538.5
288.0,53.0,556.0,756.0,413.25
391.0,709.0,709.0,57.0,466.5
364.0,270.0,158.0,309.0,275.25
700.0,453.0,896.0,199.0,562.0
48.0,992.0,53.0,53.0,286.5
57.0,57.0,328.0,131.0,143.25
492.0,165.0,251.0,109.0,254.25
37.0,124.0,320.0,325.0,201.5
611.0,944.0,472.0,51.0,519.5
252.0,86.0,373.0,69.0,195.0
842.0,158.0,535.0,203.0,434.5
536.0,350.0,507.0,249.0,410.5
605.0,54.0,305.0,957.0,480.25
409.0,150.0,883.0,922.0,591.0
805.0,876.0,559.0,360.0,650.0
924.0,906.0,634.0,953.0,854.25
360.0,445.0,627.0,843.0,568.75
86.0,874.0,85.0,650.0,423.75
912.0,769.0,432.0,268.0,595.25
822.0,224.0,430.0,268.0,436.0
711.0,989.0,691.0,720.0,777.75
579.0,861.0,20.0,581.0,510.25
94.0,640.0,913.0,997.0,661.0
137.0,857.0,684.0,843.0,630.25
945.0,151.0,898.0,91.0,521.25
386.0,603.0,490.0,951.0,607.5
556.0,585.0,637.0,889.0,666.75
678.0,141.0,376.0,101.0,324.0
278.0,919.0,639.0,769.0,651.25
526.0,383.0,597.0,773.0,569.75
817.0,12.0,542.0,525.0,474.0
521.0,820.0,860.0,156.0,589.25
53.0,412.0,791.0,114.0,342.5
684.0,546.0,375.0,451.0,514.0
201.0,86.0,689.0,732.0,427.0
286.0,250.0,191.0,606.0,333.25
698.0,367.0,164.0,316.0,386.25
508.0,538.0,101.0,289.0,359.0
851.0,272.0,98.0,429.0,412.5
675.0,338.0,63.0,336.0,353.0
501.0,83.0,676.0,34.0,323.5
604.0,84.0,936.0,425.0,512.25
508.0,493.0,881.0,843.0,681.25
350.0,797.0,309.0,439.0,473.75
74.0,491.0,24.0,196.0,196.25
955.0,840.0,58.0,183.0,509.0
665.0,8.0,466.0,606.0,436.25
352.0,682.0,323.0,290.0,411.75
571.0,420.0,30.0,747.0,442.0
978.0,65.0,173.0,705.0,480.25
544.0,253.0,578.0,640.0,503.75
771.0,43.0,21.0,55.0,222.5
428.0,619.0,556.0,222.0,456.25
888.0,209.0,61.0,160.0,329.5
880.0,294.0,344.0,417.0,483.75
255.0,952.0,587.0,197.0,497.75
535.0,830.0,175.0,748.0,572.0
973.0,684.0,409.0,48.0,528.5
631.0,528.0,936.0,6.0,525.25
138.0,965.0,377.0,287.0,441.75
220.0,393.0,886.0,487.0,496.5
776.0,876.0,78.0,122.0,463.0
329.0,653.0,468.0,721.0,542.75
391.0,387.0,742.0,586.0,526.5
641.0,689.0,869.0,286.0,621.25
627.0,485.0,508.0,623.0,560.75
237.0,62.0,776.0,369.0,361.0
786.0,992.0,642.0,435.0,713.75
910.0,451.0,199.0,152.0,428.0
573.0,922.0,381.0,838.0,678.5
734.0,412.0,406.0,241.0,448.25
467.0,771.0,435.0,177.0,462.5
555.0,980.0,150.0,321.0,501.5
899.0,810.0,430.0,222.0,590.25
244.0,174.0,22.0,873.0,328.25
541.0,567.0,180.0,381.0,417.25
914.0,280.0,298.0,898.0,597.5
879.0,256.0,733.0,693.0,640.25
467.0,703.0,144.0,378.0,423.0
509.0,730.0,939.0,679.0,714.25
365.0,412.0,770.0,707.0,563.5
890.0,109.0,601.0,851.0,612.75
57.0,944.0,834.0,450.0,571.25
599.0,499.0,678.0,295.0,517.75
564.0,324.0,955.0,746.0,647.25
273.0,36.0,487.0,411.0,301.75
443.0,875.0,7.0,503.0,457.0
785.0,226.0,188.0,494.0,423.25
945.0,986.0,323.0,146.0,600.0
886.0,954.0,549.0,126.0,628.75
364.0,25.0,889.0,376.0,413.5
100.0,395.0,711.0,878.0,521.0
78.0,3.0,611.0,177.0,217.25
954.0,608.0,931.0,662.0,788.75
966.0,131.0,803.0,441.0,585.25
660.0,862.0,769.0,217.0,627.0
899.0,673.0,646.0,499.0,679.25
710.0,115.0,544.0,676.0,511.25
610.0,751.0,398.0,669.0,607.0
863.0,401.0,655.0,78.0,499.25
926.0,335.0,549.0,662.0,618.0
606.0,489.0,693.0,547.0,583.75
748.0,978.0,791.0,352.0,717.25
101.0,924.0,161.0,285.0,367.75
737.0,709.0,639.0,80.0,541.25
504.0,132.0,964.0,989.0,647.25
540.0,239.0,337.0,306.0,355.5
328.0,899.0,398.0,971.0,649.0
314.0,43.0,96.0,970.0,355.75
437.0,982.0,446.0,838.0,675.75
981.0,200.0,578.0,324.0,520.75
726.0,147.0,255.0,736.0,466.0
308.0,93.0,651.0,379.0,357.75
935.0,217.0,850.0,824.0,706.5
464.0,970.0,127.0,584.0,536.25
647.0,650.0,881.0,955.0,783.25
860.0,863.0,755.0,101.0,644.75
687.0,752.0,342.0,417.0,549.5
909.0,801.0,685.0,974.0,842.25
226.0,44.0,345.0,151.0,191.5
134.0,614.0,290.0,205.0,310.75
362.0,889.0,501.0,727.0,619.75
398.0,817.0,384.0,315.0,478.5
533.0,403.0,62.0,517.0,378.75
522.0,715.0,160.0,764.0,540.25
96.0,34.0,810.0,324.0,316.0
427.0,494.0,681.0,618.0,555.0
259.0,765.0,112.0,705.0,460.25
353.0,957.0,931.0,472.0,678.25
184.0,919.0,58.0,466.0,406.75
22.0,163.0,469.0,120.0,193.5
855.0,642.0,478.0,868.0,710.75
879.0,495.0,730.0,667.0,692.75
238.0,277.0,281.0,696.0,373.0
665.0,541.0,69.0,86.0,340.25
579.0,61.0,371.0,353.0,341.0
735.0,823.0,839.0,243.0,660.0
707.0,76.0,186.0,140.0,277.25
70.0,882.0,504.0,124.0,395.0
855.0,841.0,340.0,713.0,687.25
540.0,31.0,467.0,786.0,456.0
859.0,944.0,459.0,370.0,658.0
985.0,609.0,408.0,142.0,536.0
906.0,1.0,937.0,436.0,570.0
700.0,818.0,350.0,722.0,647.5
636.0,118.0,19.0,94.0,216.75
197.0,595.0,833.0,979.0,651.0
988.0,647.0,362.0,438.0,608.75
826.0,103.0,10.0,111.0,262.5
810.0,473.0,418.0,731.0,608.0
40.0,254.0,857.0,316.0,366.75
694.0,131.0,268.0,250.0,335.75
114.0,493.0,139.0,540.0,321.5
477.0,775.0,460.0,997.0,677.25
962.0,626.0,790.0,228.0,651.5
904.0,60.0,453.0,346.0,440.75
389.0,721.0,255.0,200.0,391.25
212.0,101.0,555.0,436.0,326.0
173.0,219.0,149.0,408.0,237.25
247.0,62.0,834.0,672.0,453.75
658.0,949.0,418.0,277.0,575.5
69.0,818.0,236.0,375.0,374.5
207.0,143.0,981.0,891.0,555.5
951.0,557.0,250.0,85.0,460.75
759.0,874.0,224.0,728.0,646.25
323.0,98.0,725.0,550.0,424.0
884.0,367.0,5.0,668.0,481.0
865.0,809.0,473.0,85.0,558.0
979.0,852.0,240.0,187.0,564.5
580.0,770.0,207.0,117.0,418.5
775.0,519.0,90.0,842.0,556.5
579.0,996.0,349.0,904.0,707.0
652.0,136.0,443.0,37.0,317.0
122.0,864.0,526.0,635.0,536.75
657.0,353.0,77.0,667.0,438.5
87.0,375.0,453.0,568.0,370.75
330.0,2.0,443.0,985.0,440.0
734.0,768.0,271.0,586.0,589.75
651.0,443.0,601.0,205.0,475.0
440.0,457.0,239.0,271.0,351.75
311.0,653.0,525.0,581.0,517.5
222.0,829.0,923.0,182.0,539.0
288.0,186.0,640.0,962.0,519.0
329.0,730.0,651.0,4.0,428.5
170.0,163.0,868.0,781.0,495.5
399.0,649.0,508.0,240.0,449.0
972.0,211.0,499.0,90.0,443.0
747.0,588.0,799.0,137.0,567.75
244.0,225.0,674.0,167.0,327.5
367.0,299.0,899.0,9.0,393.5
116.0,722.0,117.0,305.0,315.0
747.0,158.0,501.0,199.0,401.25
963.0,808.0,517.0,410.0,674.5
280.0,235.0,889.0,998.0,600.5
612.0,730.0,285.0,869.0,624.0
525.0,31.0,396.0,458.0,352.5
304.0,434.0,532.0,242.0,378.0
37.0,299.0,902.0,835.0,518.25
900.0,753.0,862.0,453.0,742.0
964.0,851.0,881.0,291.0,746.75
178.0,775.0,917.0,935.0,701.25
911.0,399.0,993.0,844.0,786.75
327.0,136.0,178.0,306.0,236.75
416.0,214.0,767.0,972.0,592.25
460.0,140.0,869.0,918.0,596.75
1.0,941.0,278.0,60.0,320.0
451.0,863.0,845.0,605.0,691.0
679.0,983.0,619.0,10.0,572.75
911.0,171.0,581.0,199.0,465.5
377.0,621.0,764.0,533.0,573.75
308.0,250.0,34.0,778.0,342.5
557.0,176.0,251.0,844.0,457.0
506.0,290.0,143.0,687.0,406.5
190.0,499.0,557.0,446.0,423.0
433.0,999.0,861.0,804.0,774.25
975.0,534.0,85.0,939.0,633.25
644.0,713.0,411.0,986.0,688.5
379.0,994.0,511.0,374.0,564.5
836.0,321.0,143.0,805.0,526.25
712.0,331.0,894.0,748.0,671.25
996.0,279.0,806.0,405.0,621.5
328.0,887.0,703.0,739.0,664.25
115.0,966.0,641.0,1.0,430.75
33.0,892.0,596.0,979.0,625.0
136.0,267.0,862.0,574.0,459.75
180.0,730.0,211.0,249.0,342.5
93.0,644.0,269.0,813.0,454.75
704.0,154.0,832.0,996.0,671.5
438.0,888.0,227.0,97.0,412.5
266.0,179.0,307.0,990.0,435.5
759.0,692.0,744.0,545.0,685.0
462.0,678.0,795.0,545.0,620.0
801.0,159.0,153.0,376.0,372.25
164.0,975.0,722.0,402.0,565.75
55.0,935.0,404.0,571.0,491.25
868.0,342.0,540.0,977.0,681.75
950.0,378.0,548.0,812.0,672.0
282.0,571.0,859.0,45.0,439.25
109.0,491.0,71.0,374.0,261.25
567.0,711.0,801.0,394.0,618.25
535.0,75.0,747.0,355.0,428.0
43.0,92.0,326.0,706.0,291.75
773.0,119.0,244.0,647.0,445.75
193.0,746.0,873.0,858.0,667.5
351.0,435.0,46.0,624.0,364.0
565.0,320.0,34.0,887.0,451.5
343.0,169.0,811.0,173.0,374.0
476.0,972.0,140.0,871.0,614.75
990.0,961.0,591.0,108.0,662.5
141.0,766.0,820.0,917.0,661.0
607.0,226.0,234.0,481.0,387.0
374.0,35.0,631.0,956.0,499.0
562.0,295.0,463.0,812.0,533.0
765.0,533.0,908.0,713.0,729.75
771.0,177.0,433.0,374.0,438.75
420.0,862.0,445.0,70.0,449.25
772.0,653.0,302.0,673.0,600.0
572.0,133.0,486.0,6.0,299.25
736.0,788.0,749.0,421.0,673.5
197.0,381.0,250.0,165.0,248.25
49.0,489.0,202.0,965.0,426.25
959.0,845.0,875.0,50.0,682.25
357.0,111.0,18.0,652.0,284.5
402.0,292.0,928.0,151.0,443.25
931.0,781.0,916.0,548.0,794.0
966.0,176.0,464.0,501.0,526.75
798.0,564.0,858.0,164.0,596.0
770.0,234.0,903.0,893.0,700.0
693.0,268.0,936.0,979.0,719.0
111.0,819.0,138.0,143.0,302.75
469.0,717.0,144.0,920.0,562.5
903.0,896.0,279.0,509.0,646.75
975.0,223.0,713.0,404.0,578.75
301.0,894.0,518.0,425.0,534.5
603.0,600.0,552.0,832.0,646.75
286.0,569.0,994.0,623.0,618.0
515.0,972.0,215.0,942.0,661.0
567.0,466.0,648.0,551.0,558.0
814.0,87.0,959.0,978.0,709.5
774.0,703.0,490.0,969.0,734.0
638.0,484.0,425.0,141.0,422.0
641.0,810.0,731.0,776.0,739.5
271.0,303.0,591.0,516.0,420.25
204.0,369.0,144.0,877.0,398.5
820.0,924.0,290.0,411.0,611.25
545.0,488.0,161.0,880.0,518.5
45.0,509.0,996.0,578.0,532.0
224.0,531.0,924.0,527.0,551.5
502.0,850.0,722.0,417.0,622.75
838.0,209.0,468.0,444.0,489.75
515.0,269.0,355.0,258.0,349.25
680.0,791.0,737.0,196.0,601.0
385.0,637.0,218.0,147.0,346.75
860.0,73.0,753.0,254.0,485.0
537.0,684.0,229.0,375.0,456.25
564.0,146.0,477.0,825.0,503.0
525.0,189.0,872.0,723.0,577.25
761.0,375.0,152.0,296.0,396.0
725.0,65.0,453.0,513.0,439.0
746.0,168.0,570.0,487.0,492.75
584.0,342.0,332.0,340.0,399.5
806.0,648.0,500.0,259.0,553.25
799.0,160.0,976.0,591.0,631.5
721.0,175.0,576.0,643.0,528.75
442.0,973.0,535.0,189.0,534.75
257.0,906.0,312.0,960.0,608.75
378.0,64.0,174.0,757.0,343.25
879.0,476.0,446.0,705.0,626.5
227.0,927.0,546.0,722.0,605.5
413.0,173.0,273.0,571.0,357.5
909.0,162.0,639.0,876.0,646.5
9.0,551.0,137.0,745.0,360.5
469.0,287.0,547.0,755.0,514.5
52.0,327.0,901.0,92.0,343.0
41.0,11.0,451.0,949.0,363.0
618.0,242.0,53.0,462.0,343.75
252.0,215.0,435.0,10.0,228.0
979.0,772.0,859.0,968.0,894.5
545.0,837.0,248.0,56.0,421.5
129.0,858.0,530.0,751.0,567.0
315.0,571.0,365.0,221.0,368.0
333.0,198.0,169.0,597.0,324.25
749.0,122.0,80.0,877.0,457.0
14.0,879.0,12.0,986.0,472.75
394.0,795.0,252.0,163.0,401.0
945.0,51.0,24.0,205.0,306.25
868.0,216.0,10.0,514.0,402.0
769.0,724.0,281.0,232.0,501.5
627.0,397.0,782.0,873.0,669.75
497.0,479.0,321.0,970.0,566.75
781.0,821.0,140.0,465.0,551.75
988.0,525.0,142.0,60.0,428.75
632.0,226.0,820.0,558.0,559.0
558.0,279.0,619.0,990.0,611.5
679.0,180.0,806.0,766.0,607.75
473.0,819.0,956.0,105.0,588.25
101.0,363.0,689.0,262.0,353.75
881.0,530.0,558.0,341.0,577.5
251.0,664.0,797.0,727.0,609.75
86.0,329.0,696.0,61.0,293.0
206.0,53.0,625.0,13.0,224.25
97.0,728.0,150.0,937.0,478.0
515.0,544.0,561.0,906.0,631.5
574.0,597.0,395.0,461.0,506.75
117.0,992.0,98.0,305.0,378.0
936.0,493.0,606.0,774.0,702.25
914.0,296.0,625.0,346.0,545.25
522.0,236.0,792.0,94.0,411.0
52.0,261.0,706.0,588.0,401.75
818.0,220.0,808.0,679.0,631.25
757.0,911.0,984.0,852.0,876.0
446.0,909.0,16.0,570.0,485.25
939.0,0.0,798.0,646.0,595.75
289.0,595.0,146.0,538.0,392.0
204.0,819.0,299.0,344.0,416.5
515.0,200.0,278.0,910.0,475.75
451.0,635.0,405.0,502.0,498.25
625.0,753.0,674.0,442.0,623.5
248.0,615.0,471.0,502.0,459.0
604.0,445.0,529.0,474.0,513.0
480.0,312.0,492.0,440.0,431.0
64.0,431.0,491.0,531.0,379.25
248.0,164.0,208.0,601.0,305.25
965.0,827.0,638.0,863.0,823.25
341.0,532.0,687.0,758.0,579.5
564.0,765.0,223.0,577.0,532.25
973.0,959.0,965.0,182.0,769.75
728.0,306.0,528.0,779.0,585.25
190.0,381.0,87.0,892.0,387.5
877.0,735.0,119.0,890.0,655.25
92.0,388.0,986.0,716.0,545.5
32.0,62.0,675.0,389.0,289.5
222.0,90.0,197.0,196.0,176.25
536.0,627.0,37.0,711.0,477.75
174.0,519.0,823.0,667.0,545.75
906.0,720.0,407.0,313.0,586.5
56.0,426.0,775.0,469.0,431.5
801.0,120.0,878.0,69.0,467.0
600.0,84.0,930.0,140.0,438.5
975.0,901.0,650.0,86.0,653.0
811.0,911.0,597.0,678.0,749.25
612.0,101.0,434.0,83.0,307.5
767.0,710.0,120.0,100.0,424.25
106.0,984.0,83.0,354.0,381.75
436.0,890.0,203.0,733.0,565.5
926.0,893.0,351.0,519.0,672.25
824.0,444.0,555.0,752.0,643.75
627.0,716.0,863.0,254.0,615.0
77.0,686.0,310.0,657.0,432.5
899.0,630.0,677.0,941.0,786.75
22.0,340.0,404.0,208.0,243.5
797.0,908.0,295.0,604.0,651.0
752.0,624.0,785.0,661.0,705.5
906.0,728.0,891.0,23.0,637.0
207.0,425.0,962.0,190.0,446.0
363.0,927.0,455.0,36.0,445.25
685.0,746.0,893.0,963.0,821.75
368.0,584.0,237.0,19.0,302.0
6.0,180.0,985.0,28.0,299.75
961.0,192.0,157.0,87.0,349.25
877.0,34.0,939.0,410.0,565.0
96.0,950.0,746.0,179.0,492.75
813.0,788.0,356.0,416.0,593.25
580.0,900.0,762.0,81.0,580.75
139.0,942.0,560.0,972.0,653.25
249.0,719.0,940.0,883.0,697.75
861.0,321.0,706.0,981.0,717.25
577.0,369.0,948.0,43.0,484.25
753.0,671.0,532.0,313.0,567.25
328.0,324.0,447.0,905.0,501.0
115.0,621.0,258.0,580.0,393.5
820.0,999.0,332.0,733.0,721.0
841.0,660.0,482.0,80.0,515.75
276.0,872.0,129.0,338.0,403.75
158.0,418.0,47.0,295.0,229.5
31.0,467.0,642.0,93.0,308.25
87.0,639.0,840.0,553.0,529.75
907.0,776.0,308.0,303.0,573.5
127.0,561.0,931.0,233.0,463.0
604.0,640.0,313.0,637.0,548.5
473.0,366.0,742.0,737.0,579.5
649.0,969.0,651.0,439.0,677.0
169.0,413.0,589.0,824.0,498.75
723.0,78.0,830.0,157.0,447.0
646.0,780.0,872.0,656.0,738.5
736.0,799.0,596.0,687.0,704.5
940.0,375.0,988.0,543.0,711.5
650.0,60.0,942.0,665.0,579.25
22.0,765.0,250.0,545.0,395.5
764.0,335.0,319.0,953.0,592.75
303.0,627.0,619.0,254.0,450.75
721.0,989.0,130.0,607.0,611.75
685.0,186.0,769.0,236.0,469.0
604.0,977.0,849.0,782.0,803.0
172.0,97.0,522.0,666.0,364.25
821.0,453.0,171.0,770.0,553.75
678.0,424.0,209.0,565.0,469.0
15.0,744.0,603.0,342.0,426.0
103.0,670.0,772.0,0.0,386.25
830.0,450.0,313.0,477.0,517.5
66.0,403.0,639.0,939.0,511.75
388.0,497.0,795.0,682.0,590.5
790.0,87.0,650.0,100.0,406.75
883.0,961.0,857.0,239.0,735.0
582.0,357.0,508.0,957.0,601.0
155.0,627.0,346.0,326.0,363.5
603.0,733.0,67.0,397.0,450.0
371.0,577.0,790.0,664.0,600.5
93.0,443.0,448.0,475.0,364.75
566.0,514.0,270.0,592.0,485.5
727.0,32.0,328.0,904.0,497.75
585.0,740.0,404.0,755.0,621.0
636.0,99.0,53.0,900.0,422.0
124.0,990.0,991.0,997.0,775.5
23.0,389.0,196.0,334.0,235.5
94.0,586.0,680.0,592.0,488.0
740.0,509.0,380.0,390.0,504.75
610.0,543.0,966.0,917.0,759.0
397.0,720.0,75.0,13.0,301.25
216.0,196.0,788.0,523.0,430.75
632.0,976.0,372.0,893.0,718.25
452.0,807.0,81.0,473.0,453.25
558.0,155.0,871.0,628.0,553.0
545.0,564.0,375.0,103.0,396.75
635.0,434.0,392.0,863.0,581.0
606.0,415.0,854.0,923.0,699.5
598.0,627.0,730.0,936.0,722.75
608.0,767.0,38.0,953.0,591.5
12.0,781.0,49.0,781.0,405.75
644.0,58.0,854.0,11.0,391.75
6.0,761.0,865.0,528.0,540.0
277.0,231.0,776.0,386.0,417.5
29.0,656.0,435.0,618.0,434.5
509.0,599.0,284.0,328.0,430.0
127.0,486.0,613.0,657.0,470.75
459.0,886.0,727.0,618.0,672.5
718.0,900.0,76.0,443.0,534.25
491.0,940.0,643.0,287.0,590.25
644.0,764.0,0.0,921.0,582.25
758.0,667.0,62.0,16.0,375.75
520.0,85.0,548.0,66.0,304.75
875.0,603.0,773.0,49.0,575.0
181.0,671.0,844.0,825.0,630.25
264.0,712.0,452.0,310.0,434.5
462.0,223.0,293.0,87.0,266.25
740.0,373.0,895.0,385.0,598.25
360.0,835.0,624.0,792.0,652.75
510.0,877.0,694.0,936.0,754.25
488.0,226.0,871.0,610.0,548.75
574.0,92.0,251.0,486.0,350.75
46.0,584.0,874.0,748.0,563.0
424.0,229.0,707.0,624.0,496.0
995.0,197.0,495.0,377.0,516.0
112.0,380.0,829.0,444.0,441.25
632.0,320.0,289.0,390.0,407.75
90.0,583.0,966.0,975.0,653.5
426.0,793.0,580.0,901.0,675.0
682.0,792.0,757.0,557.0,697.0
709.0,114.0,148.0,313.0,321.0
778.0,72.0,117.0,162.0,282.25
822.0,771.0,995.0,739.0,831.75
813.0,947.0,192.0,177.0,532.25
632.0,208.0,15.0,306.0,290.25
441.0,817.0,226.0,9.0,373.25
252.0,196.0,565.0,528.0,385.25
747.0,839.0,112.0,534.0,558.0
757.0,330.0,238.0,5.0,332.5
499.0,256.0,581.0,250.0,396.5
230.0,609.0,393.0,194.0,356.5
670.0,75.0,719.0,902.0,591.5
748.0,859.0,645.0,313.0,641.25
855.0,912.0,226.0,806.0,699.75
289.0,906.0,574.0,665.0,608.5
941.0,645.0,257.0,101.0,486.0
940.0,566.0,332.0,788.0,656.5
217.0,643.0,509.0,856.0,556.25
737.0,624.0,979.0,760.0,775.0
101.0,513.0,919.0,198.0,432.75
324.0,376.0,457.0,419.0,394.0
779.0,491.0,469.0,484.0,555.75
648.0,878.0,625.0,859.0,752.5
330.0,964.0,762.0,551.0,651.75
883.0,331.0,345.0,752.0,577.75
535.0,907.0,407.0,708.0,639.25
858.0,610.0,399.0,118.0,496.25
814.0,415.0,500.0,671.0,600.0
498.0,636.0,13.0,787.0,483.5
309.0,995.0,789.0,97.0,547.5
216.0,672.0,724.0,518.0,532.5
382.0,916.0,242.0,306.0,461.5
