A,B,C,D,AVERAGE
755,65,670,126,404
475,743,898,76,548
112,304,790,807,503.25
466,475,666,661,567
692,522,611,732,639.25
410,730,14,464,404.5
220,796,583,30,407.25
697,227,762,236,480.5
858,278,164,404,426
503,127,470,187,321.75
699,366,399,229,423.25
984,533,927,560,751
113,588,68,786,388.75
492,17,742,568,454.75
311,648,147,427,383.25
80,279,645,6,252.5
524,651,201,433,452.25
599,140,456,899,523.5
933,143,209,497,445.5
379,970,742,226,579.25
727,649,578,863,704.25
368,403,653,883,576.75
714,446,374,133,416.75
646,457,59,364,381.5
922,805,408,78,553.25
383,178,58,197,204
345,207,525,40,279.25
512,809,905,558,696
27,793,940,944,676
160,860,980,120,530
611,783,839,780,753.25
425,617,408,110,390
790,956,974,646,841.5
974,662,506,419,640.25
843,617,632,28,530
379,658,10,154,300.25
924,595,516,849,721
721,602,769,881,743.25
412,443,785,273,478.25
553,257,620,18,362
356,684,178,165,345.75
175,905,455,440,493.75
645,952,200,696,623.25
846,460,407,761,618.5
671,129,784,897,620.25
735,861,654,547,699.25
745,391,416,595,536.75
922,12,236,946,529
736,969,535,136,594
729,988,228,141,521.5
273,940,963,245,605.25
730,687,133,283,458.25
145,169,746,885,486.25
832,723,837,568,740
388,918,992,930,807
709,35,553,475,443
851,748,663,829,772.75
3,934,376,21,333.5
850,920,525,548,710.75
473,444,680,29,406.5
863,749,621,522,688.75
537,900,816,48,575.25
171,939,697,351,539.5
317,730,285,650,495.5
906,124,488,953,617.75
440,539,633,928,635
483,417,657,754,577.75
632,824,93,634,545.75
559,233,66,107,241.25
206,1,785,559,387.75
345,86,67,228,181.5
250,685,711,345,497.75
834,697,894,442,716.75
758,897,259,515,607.25
932,931,508,714,771.25
709,505,132,81,356.75
189,407,161,995,438
650,380,552,873,613.75
395,601,951,981,732
610,65,340,789,451
182,766,577,346,467.75
619,19,729,41,352
432,494,699,493,529.5
540,288,339,85,313
984,355,518,236,523.25
301,744,300,500,461.25
972,551,767,261,637.75
356,7,809,762,483.5
435,823,770,133,540.25
782,729,491,178,545
595,67,508,749,479.75
321,710,75,208,328.5
17,725,44,640,356.5
149,408,237,673,366.75
119,893,180,336,382
877,204,377,305,440.75
750,82,430,490,438
845,109,708,294,489
381,913,430,811,633.75
414,947,402,930,673.25
859,393,675,650,644.25
513,640,492,486,532.75
653,529,977,421,645
230,254,610,101,298.75
188,180,589,550,376.75
851,232,522,949,638.5
674,194,7,368,310.75
589,300,677,340,476.5
108,477,186,707,369.5
291,633,405,708,509.25
571,286,770,388,503.75
147,315,494,389,336.25
943,798,561,79,595.25
63,884,879,152,494.5
105,325,130,219,194.75
830,792,439,276,584.25
92,568,245,720,406.25
380,506,936,59,470.25
465,689,762,409,581.25
919,706,984,814,855.75
748,770,981,530,757.25
967,432,264,638,575.25
674,302,704,639,579.75
943,847,896,157,710.75
272,485,461,267,371.25
278,56,171,633,284.5
244,318,146,631,334.75
987,305,359,135,446.5
657,816,278,75,456.5
523,839,102,488,488
220,423,243,585,367.75
289,722,976,499,621.5
142,135,337,622,309
681,420,612,935,662
119,667,95,555,359
917,159,638,756,617.5
507,118,199,74,224.5
430,286,869,497,520.5
512,644,97,20,318.25
175,164,510,724,393.25
16,499,688,831,508.5
6,757,59,887,427.25
152,159,513,349,293.25
804,346,836,399,596.25
779,252,159,110,325
174,202,291,430,274.25
113,391,108,355,241.75
73,504,724,62,340.75
615,817,574,954,740
737,750,123,522,533
376,651,998,378,600.75
595,113,101,313,280.5
811,956,52,473,573
960,75,628,968,657.75
146,930,643,500,554.75
167,28,120,677,248
519,482,702,725,607
715,771,975,434,723.75
203,250,786,573,453
508,921,695,787,727.75
167,829,465,41,375.5
783,116,963,391,563.25
10,875,586,133,401
762,374,875,506,629.25
374,28,293,187,220.5
195,60,867,796,479.5
283,433,385,150,312.75
436,273,645,940,573.5
353,467,138,367,331.25
501,236,550,114,350.25
694,99,128,506,356.75
660,194,870,174,474.5
721,941,561,275,624.5
920,317,422,525,546
861,979,746,525,777.75
725,177,856,7,441.25
236,417,598,377,407
761,721,695,646,705.75
178,965,40,819,500.5
754,253,475,249,432.75
359,94,767,106,331.5
460,575,494,987,629
246,531,418,622,454.25
587,170,536,295,397
660,801,22,539,505.5
842,947,637,736,790.5
744,251,395,368,439.5
339,224,729,191,370.75
20,967,309,716,503
63,496,740,790,522.25
785,568,193,613,539.75
962,838,592,714,776.5
748,182,522,17,367.25
696,694,142,76,402
418,631,486,522,514.25
245,861,833,847,696.5
730,459,128,726,510.75
31,915,257,164,341.75
800,722,260,327,527.25
915,350,722,927,728.5
968,998,152,359,619.25
107,579,791,591,517
186,371,831,374,440.5
915,816,443,398,643
100,442,324,249,278.75
710,270,887,759,656.5
499,818,753,478,637
209,769,350,584,478
227,874,47,356,376
270,697,8,89,266
280,162,416,957,453.75
337,815,751,422,581.25
801,77,744,962,646
928,129,840,563,615
261,139,456,903,439.75
673,977,167,163,495
698,212,533,532,493.75
572,203,861,606,560.5
587,734,967,74,590.5
79,593,536,645,463.25
804,824,699,491,704.5
450,586,992,151,544.75
323,255,218,852,412
710,515,507,513,561.25
363,351,147,733,398.5
399,471,869,388,531.75
433,199,479,645,439
307,320,538,857,505.5
248,168,579,201,299
636,421,519,770,586.5
874,982,42,704,650.5
255,367,153,368,285.75
143,494,896,206,434.75
95,779,835,202,477.75
624,370,33,406,358.25
862,691,112,921,646.5
745,821,272,988,706.5
569,285,27,205,271.5
264,62,335,628,322.25
332,480,569,569,487.5
902,487,264,932,646.25
150,210,503,963,456.5
107,880,648,249,471
983,670,507,796,739
416,449,368,156,347.25
601,209,415,828,513.25
418,22,776,189,351.25
781,274,672,788,628.75
451,767,497,742,614.25
226,450,960,375,502.75
566,384,398,394,435.5
19,412,521,19,242.75
567,862,494,167,522.5
295,280,40,46,165.25
497,661,716,274,537
580,10,988,789,591.75
784,787,526,382,619.75
405,490,115,601,402.75
768,750,309,369,549
565,535,595,336,507.75
966,687,165,593,602.75
962,829,150,858,699.75
194,692,880,911,669.25
697,492,489,394,518
706,184,858,943,672.75
368,795,270,640,518.25
666,144,638,764,553
671,237,581,444,483.25
360,970,913,414,664.25
421,39,532,653,411.25
29,265,532,821,411.75
542,739,306,648,558.75
39,633,154,854,420
587,814,621,141,540.75
531,640,33,683,471.75
864,729,178,185,489
317,255,951,820,585.75
8,552,403,509,368
749,364,960,752,706.25
568,779,616,473,609
224,449,287,151,277.75
161,679,188,811,459.75
571,870,121,113,418.75
36,684,973,560,563.25
752,685,119,788,586
432,474,118,699,430.75
439,930,474,339,545.5
473,346,962,567,587
10,713,39,131,223.25
177,234,12,741,291
626,705,338,330,499.75
293,47,858,791,497.25
650,605,124,295,418.5
768,378,640,354,535
458,59,316,219,263
537,543,530,548,539.5
914,628,795,383,680
404,246,746,789,546.25
374,119,68,280,210.25
357,81,535,827,450
140,317,560,379,349
595,206,948,614,590.75
439,493,836,892,665
472,419,815,760,616.5
219,761,659,142,445.25
34,898,891,459,570.5
838,637,876,119,617.5
38,114,221,237,152.5
492,164,386,123,291.25
493,894,561,678,656.5
817,281,611,561,567.5
461,402,565,726,538.5
372,181,167,854,393.5
146,553,624,846,542.25
308,688,280,875,537.75
871,229,474,199,443.25
462,213,440,739,463.5
790,599,622,9,505
160,843,544,492,509.75
816,932,236,901,721.25
67,985,599,300,487.75
946,495,653,320,603.5
812,226,864,831,683.25
689,668,145,146,412
688,351,230,66,333.75
772,512,71,80,358.75
495,578,367,702,535.5
86,286,684,906,490.5
868,352,392,88,425
687,525,20,399,407.75
66,820,166,814,466.5
629,84,715,722,537.5
895,171,919,879,716
918,453,503,183,514.25
966,670,783,225,661
372,129,0,974,368.75
290,952,782,113,534.25
970,651,545,352,629.5
558,940,841,133,618
712,283,625,902,630.5
309,990,210,904,603.25
876,482,564,5,481.75
600,394,57,321,343
576,655,619,520,592.5
222,933,359,716,557.5
134,568,650,674,506.5
100,228,810,161,324.75
850,104,427,840,555.25
754,157,975,367,563.25
375,201,726,484,446.5
196,403,656,167,355.5
198,656,404,229,371.75
411,372,302,633,429.5
404,66,117,145,183
464,270,278,766,444.5
267,764,174,254,364.75
899,222,409,646,544
802,257,35,563,414.25
372,460,666,71,392.25
824,515,440,976,688.75
847,414,594,943,699.5
539,295,281,889,501
916,235,155,197,375.75
8,889,429,72,349.5
472,450,604,554,520
332,124,294,661,352.75
462,477,563,241,435.75
234,438,453,28,288.25
223,701,944,701,642.25
224,735,524,503,496.5
926,578,498,404,601.5
885,326,174,931,579
861,458,800,779,724.5
874,456,292,977,649.75
487,936,933,275,657.75
427,100,639,193,339.75
766,795,359,638,639.5
883,898,244,571,649
256,112,484,928,445
452,904,602,31,497.25
499,411,633,646,547.25
140,754,478,491,465.75
370,339,231,277,304.25
759,537,179,187,415.5
873,54,464,251,410.5
635,528,468,771,600.5
281,842,714,930,691.75
556,126,514,980,544
956,564,224,340,521
795,234,217,657,475.75
149,158,53,355,178.75
271,980,223,675,537.25
59,170,149,23,100.25
394,755,742,590,620.25
704,624,326,571,556.25
111,900,585,561,539.25
188,444,398,17,261.75
956,516,652,5,532.25
497,419,928,421,566.25
803,850,79,918,662.5
75,255,396,351,269.25
479,481,267,339,391.5
814,908,801,502,756.25
10,746,583,573,478
50,80,462,371,240.75
281,210,765,170,356.5
95,84,913,262,338.5
829,96,325,538,447
52,8,116,426,150.5
647,184,707,382,480
338,271,777,272,414.5
373,263,752,602,497.5
198,165,305,140,202
691,120,835,267,478.25
369,818,346,517,512.5
591,804,733,501,657.25
923,244,527,951,661.25
314,495,567,762,534.5
921,945,440,286,648
385,692,377,164,404.5
428,528,258,52,316.5
631,334,599,965,632.25
521,867,791,828,751.75
223,71,223,990,376.75
342,8,93,231,168.5
988,691,831,512,755.5
672,485,135,793,521.25
464,995,289,846,648.5
755,90,653,547,511.25
295,686,737,807,631.25
670,537,862,660,682.25
41,433,513,665,413
591,137,359,873,490
339,762,493,363,489.25
859,277,777,628,635.25
38,812,190,751,447.75
909,247,726,565,611.75
437,448,395,666,486.5
683,112,894,297,496.5
671,345,975,153,536
294,135,614,975,504.5
792,527,586,970,718.75
196,32,703,166,274.25
980,122,822,690,653.5
591,227,875,664,589.25
164,283,334,151,233
919,361,534,470,571
863,897,555,895,802.5
276,536,259,894,491.25
612,149,952,288,500.25
993,704,368,456,630.25
507,225,993,601,581.5
423,516,42,950,482.75
797,393,684,657,632.75
975,329,26,799,532.25
650,438,223,569,470
721,301,711,941,668.5
821,923,959,831,883.5
769,760,454,150,533.25
318,296,758,488,465
704,217,40,85,261.5
318,402,575,939,558.5
293,580,783,660,579
593,97,831,747,567
948,275,855,681,689.75
237,589,437,297,390
96,313,777,589,443.75
420,291,17,199,231.75
152,722,181,158,303.25
736,832,834,435,709.25
38,998,395,508,484.75
464,561,98,688,452.75
894,618,877,186,643.75
57,844,759,2,415.5
568,922,356,515,590.25
728,815,131,356,507.5
743,678,417,59,474.25
271,751,644,222,472
544,914,146,59,415.75
938,628,412,60,509.5
799,415,84,354,413
285,416,299,316,329
149,370,212,181,228
948,529,783,555,703.75
792,488,116,476,468
722,127,232,93,293.5
516,387,989,560,613
683,724,809,55,567.75
669,691,407,206,493.25
907,42,894,960,700.75
361,917,996,631,726.25
763,524,955,981,805.75
957,204,320,62,385.75
805,0,438,300,385.75
287,869,930,853,734.75
475,758,960,784,744.25
885,298,744,558,621.25
576,836,693,83,547
265,575,706,972,629.5
550,338,571,906,591.25
566,618,947,826,739.25
269,263,235,623,347.5
28,198,899,929,513.5
666,531,538,576,577.75
996,792,210,992,747.5
80,530,102,285,249.25
197,918,748,552,603.75
644,196,148,382,342.5
996,93,541,273,475.75
571,867,852,990,820
631,267,669,482,512.25
45,647,369,124,296.25
116,353,343,608,355
72,590,920,407,497.25
223,543,841,55,415.5
197,320,237,188,235.5
394,947,613,871,706.25
338,227,970,26,390.25
809,737,757,396,674.75
46,478,953,849,581.5
898,757,977,988,905
579,613,276,69,384.25
961,826,199,296,570.5
316,106,747,555,431
517,710,621,838,671.5
371,620,745,884,655
273,171,23,339,201.5
220,537,945,14,429
765,978,137,778,664.5
132,598,481,42,313.25
263,657,932,166,504.5
522,975,583,884,741
317,140,595,995,511.75
82,449,946,779,564
481,125,70,210,221.5
917,400,223,123,415.75
902,682,208,758,637.5
487,451,180,361,369.75
964,334,99,299,424
307,144,44,275,192.5
321,429,457,497,426
284,996,560,111,487.75
144,868,646,328,496.5
809,540,28,459,459
480,637,297,998,603
745,58,694,923,605
225,450,905,637,554.25
67,467,134,527,298.75
267,537,928,548,570
350,256,904,829,584.75
68,4,589,629,322.5
430,752,188,115,371.25
798,13,645,892,587
690,309,888,186,518.25
227,211,892,706,509
426,378,881,225,477.5
38,461,635,258,348
551,587,880,444,615.5
662,794,532,913,725.25
63,772,490,999,581
270,896,610,634,602.5
504,611,203,773,522.75
683,111,79,609,370.5
709,392,812,656,642.25
673,545,338,220,444
644,660,524,469,574.25
493,804,234,867,599.5
376,910,21,528,458.75
284,183,659,917,510.75
561,33,645,684,480.75
557,3,466,775,450.25
189,367,62,528,286.5
182,856,720,187,486.25
103,30,473,571,294.25
44,939,601,926,627.5
382,240,658,715,498.75
992,599,176,278,511.25
713,223,991,46,493.25
457,11,222,272,240.5
818,324,520,661,580.75
662,36,459,592,437.25
319,403,585,241,387
845,866,430,980,780.25
56,508,255,576,348.75
152,319,249,915,408.75
815,64,27,913,454.75
379,781,875,763,699.5
517,641,359,159,419
849,613,778,975,803.75
181,388,800,187,389
235,614,871,642,590.5
706,202,922,740,642.5
788,954,327,723,698
933,37,267,686,480.75
18,799,752,5,393.5
727,123,404,54,327
896,562,875,812,786.25
144,148,209,371,218
266,671,673,838,612
784,966,666,578,748.5
904,348,378,275,476.25
969,393,316,633,577.75
470,225,253,842,447.5
961,370,989,344,666
93,334,398,669,373.5
469,190,820,562,510.25
924,869,555,742,772.5
794,669,999,605,766.75
151,317,727,94,322.25
877,280,38,161,339
336,819,788,417,590
549,387,121,497,388.5
888,833,153,193,516.75
952,210,83,336,395.25
776,176,491,138,395.25
683,455,650,222,502.5
705,735,797,922,789.75
659,750,54,878,585.25
909,31,889,782,652.75
312,942,597,276,531.75
440,828,79,747,523.5
951,467,446,583,611.75
123,267,442,674,376.5
199,902,225,320,411.5
796,258,590,437,520.25
289,804,737,676,626.5
456,881,103,195,408.75
998,217,30,275,380
781,682,584,343,597.5
388,445,830,368,507.75
432,910,798,268,602
486,969,379,801,658.75
195,710,159,439,375.75
447,50,644,748,472.25
535,426,25,94,270
271,308,968,239,446.5
646,248,397,704,498.75
710,402,853,485,612.5
260,789,678,585,578
726,62,520,920,557
938,393,588,495,603.5
0,790,526,384,425
892,823,316,743,693.5
927,747,413,887,743.5
153,822,459,399,458.25
889,980,384,650,725.75
538,851,321,978,672
831,31,850,227,484.75
820,324,188,503,458.75
36,508,166,935,411.25
784,160,534,624,525.5
476,362,184,522,386
252,410,97,740,374.75
661,47,113,38,214.75
637,800,322,868,656.75
463,187,429,550,407.25
838,431,734,272,568.75
649,983,461,548,660.25
710,862,135,581,572
692,337,198,419,411.5
949,544,341,61,473.75
101,962,65,644,443
99,831,687,788,601.25
503,353,407,104,341.75
64,585,939,52,410
550,775,786,0,527.75
357,374,303,801,458.75
984,205,566,263,504.5
336,984,974,367,665.25
553,194,20,79,211.5
215,51,101,59,106.5
524,315,49,149,259.25
464,6,19,726,303.75
940,189,729,616,618.5
998,926,736,179,709.75
41,839,906,238,506
528,646,748,492,603.5
762,811,658,885,779
72,833,652,258,453.75
154,906,213,60,333.25
754,257,845,935,697.75
892,989,716,651,812
999,418,516,816,687.25
315,288,297,554,363.5
677,760,138,34,402.25
717,170,252,537,419
857,918,869,622,816.5
65,568,318,753,426
746,167,631,815,589.75
954,137,800,568,614.75
689,894,430,848,715.25
525,217,857,833,608
501,731,723,69,506
773,802,132,522,557.25
26,64,1,133,56
301,875,74,789,509.75
783,442,34,141,350
674,67,420,944,526.25
43,755,264,14,269
621,784,99,562,516.5
308,628,549,963,612
865,887,495,259,626.5
466,984,783,248,620.25
488,550,926,960,731
488,949,406,925,692
817,771,307,81,494
494,515,892,302,550.75
108,772,308,205,348.25
665,233,502,516,479
865,496,254,293,477
439,177,487,437,385
315,336,704,310,416.25
394,753,835,117,524.75
582,638,226,449,473.75
336,417,271,623,411.75
176,206,500,851,433.25
451,423,667,417,489.5
770,649,302,319,510
848,435,446,989,679.5
893,579,130,594,549
692,670,678,508,637
660,945,261,65,482.75
41,544,976,522,520.75
370,790,256,336,438
976,17,529,765,571.75
483,398,825,892,649.5
374,795,28,913,527.5
494,398,649,32,393.25
976,885,73,511,611.25
372,578,228,193,342.75
311,15,989,782,524.25
999,144,970,102,553.75
27,846,383,143,349.75
322,902,380,376,495
598,907,931,787,805.75
348,264,176,573,340.25
728,879,438,432,619.25
936,624,118,602,570
883,267,678,613,610.25
830,160,584,370,486
275,587,709,989,640
287,629,774,573,565.75
983,337,858,186,591
163,642,462,844,527.75
577,671,196,234,419.5
588,78,196,709,392.75
2,635,828,159,406
380,834,209,786,552.25
487,240,652,78,364.25
50,267,506,71,223.5
24,273,737,633,416.75
851,783,580,883,774.25
425,130,332,252,284.75
995,764,30,527,579
632,707,856,846,760.25
565,878,816,785,761
738,812,634,835,754.75
440,71,240,239,247.5
293,70,400,455,304.5
309,669,644,96,429.5
571,878,329,159,484.25
618,106,869,913,626.5
481,322,433,487,430.75
905,967,572,250,673.5
400,287,317,748,438
467,303,320,179,317.25
803,8,922,545,569.5
176,937,281,613,501.75
442,349,212,384,346.75
296,735,965,338,583.5
395,686,592,440,528.25
653,707,908,21,572.25
828,581,209,125,435.75
908,516,746,753,730.75
969,999,312,814,773.5
481,558,78,936,513.25
873,463,163,223,430.5
471,100,367,317,313.75
266,775,377,18,359
752,605,406,374,534.25
70,889,40,78,269.25
462,900,573,32,491.75
291,764,820,291,541.5
622,670,18,118,357
168,470,151,38,206.75
727,897,264,646,633.5
407,560,371,549,471.75
247,179,30,551,251.75
37,178,204,825,311
81,392,587,38,274.5
316,34,361,210,230.25
374,181,865,349,442.25
478,65,118,108,192.25
144,979,333,61,379.25
675,976,779,658,772
950,100,495,851,599
355,97,653,446,387.75
118,29,57,44,62
594,858,35,713,550
512,526,168,592,449.5
899,696,947,566,777
629,993,360,815,699.25
426,94,633,364,379.25
767,10,512,984,568.25
846,18,224,113,300.25
255,485,686,659,521.25
441,230,428,92,297.75
285,306,689,240,380
343,937,311,216,451.75
796,377,983,644,700
331,365,979,207,470.5
547,176,202,184,277.25
593,448,782,93,479
824,652,67,493,509
607,658,980,963,802
891,298,150,380,429.75
772,778,658,937,786.25
398,857,313,795,590.75
956,377,843,13,547.25
952,964,761,681,839.5
160,495,586,315,389
424,954,178,476,508
367,665,815,364,552.75
287,401,563,528,444.75
277,480,565,898,555
378,655,975,268,569
970,95,550,425,510
598,954,748,695,748.75
863,486,170,63,395.5
967,899,47,612,631.25
834,297,671,402,551
381,913,130,292,429
2,107,730,686,381.25
268,377,218,469,333
213,166,862,14,313.75
771,523,674,876,711
936,598,576,852,740.5
937,649,925,607,779.5
838,421,432,321,503
930,584,466,966,736.5
772,391,184,273,405
246,977,653,431,576.75
306,211,841,200,389.5
506,27,795,331,414.75
930,858,668,453,727.25
424,821,146,483,468.5
678,615,863,970,781.5
876,713,733,265,646.75
112,108,34,880,283.5
974,641,53,463,532.75
566,952,756,191,616.25
805,835,984,947,892.75
676,52,85,996,452.25
450,535,477,336,449.5
927,904,2,570,600.75
668,600,287,368,480.75
900,164,876,835,693.75
98,640,770,312,455
906,870,565,646,746.75
528,583,379,486,494
766,389,313,143,402.75
629,522,21,148,330
706,479,447,664,574
522,201,643,847,553.25
570,938,564,743,703.75
184,612,369,319,371
737,354,175,379,411.25
798,665,805,626,723.5
12,220,833,828,473.25
276,572,996,548,598
